"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10203",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.17433119719853,3.82830092302427,3.27431007125171,0.0161639499179296,0.929345364276591,-4.54507384254937
"2","10481",1.09861228866811,0.693147180559945,1.09861228866811,0,0,0,1.44573678904608,3.96898361201957,3.74755529361652,0.00898225598953742,0.929345364276591,-4.53342777090696
"3","10482",1.09861228866811,0.693147180559945,1.09861228866811,0,0,0,1.44573678904608,3.96898361201957,3.74755529361652,0.00898225598953742,0.929345364276591,-4.53342777090696
"4","10529",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.32086594517808,3.82830092302427,-3.67917168122925,0.0097574984989073,0.929345364276591,-4.53973261545757
"5","11328",0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,-1.45147929771124,3.89864226752192,-3.73773904595644,0.00908923232416622,0.929345364276591,-4.53627414219101
"6","11474",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.17433119719853,3.82830092302427,3.27431007125171,0.0161639499179296,0.929345364276591,-4.54507384254937
"7","11873",1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.4725781473345,3.96898361201957,4.24970950974197,0.00499898778018191,0.929345364276591,-4.52771914712008
"8","11980",1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.4725781473345,3.96898361201957,4.24970950974197,0.00499898778018191,0.929345364276591,-4.52771914712008
"9","12279",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.32086594517808,3.82830092302427,-3.67917168122925,0.0097574984989073,0.929345364276591,-4.53973261545757
"10","1286",1.38629436111989,1.6094379124341,1.94591014905531,2.484906649788,2.56494935746154,2.39789527279837,-0.575104094586936,5.53613814256019,-3.12457206634459,0.019602858655188,0.929345364276591,-4.30560108568419
"11","13153",1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.4725781473345,3.96898361201957,4.24970950974197,0.00499898778018191,0.929345364276591,-4.52771914712008
"12","13343",0.693147180559945,1.38629436111989,0.693147180559945,0,0,0,1.40887882507371,3.93843139175011,3.56396138894278,0.0112361016716294,0.929345364276591,-4.53699751126562
"13","13353",0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,1.29775192641276,3.89864226752192,3.28371357973086,0.0159710805816486,0.929345364276591,-4.5424646203475
"14","13365",0.693147180559945,1.09861228866811,0.693147180559945,0,0,0,1.32396273266105,3.89864226752192,3.61929309482913,0.0104972607137494,0.929345364276591,-4.53775917494377
"15","13562",0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,-1.45147929771124,3.89864226752192,-3.73773904595644,0.00908923232416622,0.929345364276591,-4.53627414219101
"16","13608",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.17433119719853,3.82830092302427,3.27431007125171,0.0161639499179296,0.929345364276591,-4.54507384254937
"17","14216",1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0,0,1.17699047196647,4.24845362610448,2.86342058401744,0.0276511860063843,0.929345364276591,-4.54524278308819
"18","14438",0,0.693147180559945,0,1.09861228866811,1.09861228866811,1.09861228866811,-1.32243653767424,4.24845362610448,-3.12926204390039,0.0194838219385521,0.929345364276591,-4.5401297936747
"19","14846",1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.4725781473345,3.96898361201957,4.24970950974197,0.00499898778018191,0.929345364276591,-4.52771914712008
"20","1494",1.6094379124341,1.09861228866811,0.693147180559945,0,0,0,1.61431674047243,4.03565670210314,4.1773715828829,0.00542652423215269,0.929345364276591,-4.52563478500068
"21","1518",1.6094379124341,1.94591014905531,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0.781169194643461,4.87543173336911,3.00899327257887,0.022800054771505,0.929345364276591,-4.501951513767
"22","16065",0.693147180559945,1.6094379124341,0.693147180559945,0,0,0,1.46631139828149,3.96531535760549,3.44689525351622,0.0129951836373384,0.929345364276591,-4.53767805677572
"23","16121",1.79175946922805,0.693147180559945,0.693147180559945,0,0,0,1.50538379431012,3.98524819252252,3.29934820362481,0.0156559439859522,0.929345364276591,-4.53923815243262
"24","16141",0.693147180559945,0.693147180559945,1.09861228866811,1.79175946922805,1.6094379124341,1.38629436111989,-0.768031785347853,4.930120449089,-2.83132453027381,0.0288634574637201,0.929345364276591,-4.50071135445032
"25","16171",1.09861228866811,1.38629436111989,0.693147180559945,0,0,0,1.55782576033685,4.00877273624776,4.30500254445103,0.00469752203556162,0.929345364276591,-4.52548980996631
"26","16172",1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,1.32241285032413,3.89864226752192,3.59574703196146,0.0108049192046522,0.929345364276591,-4.53806572010468
"27","16317",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.32086594517808,3.82830092302427,-3.67917168122925,0.0097574984989073,0.929345364276591,-4.53973261545757
"28","16323",1.79175946922805,1.79175946922805,0.693147180559945,0,0,0,1.85910341144234,4.14219546202076,4.33305572643097,0.00455238401695957,0.929345364276591,-4.51826451235395
"29","16359",0.693147180559945,1.09861228866811,0.693147180559945,0,0,0,1.32396273266105,3.89864226752192,3.61929309482913,0.0104972607137494,0.929345364276591,-4.53775917494377
"30","16714",2.56494935746154,2.39789527279837,1.94591014905531,1.6094379124341,0,0,1.66639535325712,4.7872647020414,3.46103721760351,0.0127674328142113,0.929345364276591,-4.51422106888924
"31","17024",0.693147180559945,1.38629436111989,0.693147180559945,0,0,0,1.40887882507371,3.93843139175011,3.56396138894278,0.0112361016716294,0.929345364276591,-4.53699751126562
"32","17083",0.693147180559945,0,0,1.6094379124341,0.693147180559945,1.09861228866811,-1.34543002850795,4.2447853716904,-2.8676626282172,0.0274950929417772,0.929345364276591,-4.54520407535455
"33","17183",0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,1.29775192641276,3.89864226752192,3.28371357973086,0.0159710805816486,0.929345364276591,-4.5424646203475
"34","1751",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.17433119719853,3.82830092302427,3.27431007125171,0.0161639499179296,0.929345364276591,-4.54507384254937
"35","17798",0.693147180559945,1.09861228866811,0.693147180559945,0,0,0,1.32396273266105,3.89864226752192,3.61929309482913,0.0104972607137494,0.929345364276591,-4.53775917494377
"36","1794",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.32086594517808,3.82830092302427,-3.67917168122925,0.0097574984989073,0.929345364276591,-4.53973261545757
"37","17971",0,0,0,0.693147180559945,1.38629436111989,0.693147180559945,-1.52877750152868,3.93843139175011,-3.6028538467129,0.010711025823866,0.929345364276591,-4.53647783752691
"38","18056",0.693147180559945,0,0,1.09861228866811,1.38629436111989,1.09861228866811,-1.39353130679158,4.28824275033267,-3.20014120294796,0.0177772388635444,0.929345364276591,-4.53737628378895
"39","18508",0,0,0.693147180559945,1.09861228866811,1.09861228866811,1.38629436111989,-1.39207970131303,4.28824275033267,-2.94224680503851,0.0248997921483462,0.929345364276591,-4.54222859625455
"40","18730",1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,1.4725781473345,3.96898361201957,4.24970950974197,0.00499898778018191,0.929345364276591,-4.52771914712008
"41","19010",1.94591014905531,1.6094379124341,0.693147180559945,0.693147180559945,0,0,1.43018575242571,4.34704392546876,2.92514883836009,0.0254705644415177,0.929345364276591,-4.54024106479302
"42","19101",0,0,0,0.693147180559945,1.38629436111989,1.09861228866811,-1.65713648867287,4.00877273624776,-3.86401517031138,0.00781400406988346,0.929345364276591,-4.53037651548359
"43","19176",0.693147180559945,0,0,1.38629436111989,0.693147180559945,1.09861228866811,-1.28170419198781,4.21790140583502,-2.82138735374237,0.029250233580981,0.929345364276591,-4.54701420760526
"44","19287",1.09861228866811,1.6094379124341,1.09861228866811,0,0.693147180559945,0,1.32068661446429,4.31512671618805,2.91263885794327,0.0258970898125681,0.929345364276591,-4.54178429930822
"45","19375",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.17433119719853,3.82830092302427,3.27431007125171,0.0161639499179296,0.929345364276591,-4.54507384254937
