"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10012",5,4,6,3,1,1,1.63934837353619,0.92498483370275,2.86559638702736,0.0288583947237076,0.952155017468266,-4.56890724961849
"2","10558",3,2,3,0,1,0,2.33257000461778,-0.205927803296732,3.55536860454446,0.0121623576272663,0.952155017468266,-4.57180354577641
"3","10683",15,16,18,10,9,8,1.02956439764445,2.86309738555714,2.48841221833532,0.0475934728324341,0.952155017468266,-4.53974367429486
"4","10838",5,1,2,12,10,4,-1.36079347945757,1.46920892812292,-2.6961925842187,0.0360517718184906,0.952155017468266,-4.5646290616317
"5","11016",4,0,0,6,7,2,-1.97451853762995,0.390336025095861,-2.4686205591524,0.0488814272560821,0.952155017468266,-4.5772998075141
"6","11032",27,31,28,23,16,15,0.886127351163176,3.73125694551803,2.43017137401565,0.0514897509857512,0.952155017468266,-4.51234662260856
"7","1106",10,6,6,2,3,6,1.35164142847136,1.64429205577381,2.34212824900251,0.0580289808417361,0.952155017468266,-4.56719271774653
"8","11096",24,13,20,47,41,30,-0.80744397577799,3.97426907810557,-3.21178321778647,0.0185393652819906,0.952155017468266,-4.46896170301669
"9","11218",2,2,2,0,1,0,1.99525224906051,-0.367736745686812,2.94738413500096,0.0259538435670779,0.952155017468266,-4.57651247174351
"10","11785",4,3,3,1,0,1,2.10181024239721,0.199565431249286,3.04775153544297,0.0228150134076513,0.952155017468266,-4.57361393635377
"11","11853",2,3,2,1,0,0,2.14101462775327,-0.286832274491772,3.08966405154206,0.021628639962961,0.952155017468266,-4.57508611885889
"12","12250",2,3,4,1,1,0,1.85180230748941,0.118660960054246,2.54450282167207,0.0441345372610326,0.952155017468266,-4.57812331142663
"13","12661",8,3,1,2,1,0,1.82276750354858,0.271583933355584,2.37223106501073,0.0557003238355496,0.952155017468266,-4.5789583542054
"14","12965",3,0,0,10,7,1,-2.18775321063907,0.322393030276987,-2.34633416846594,0.0576975957517445,0.952155017468266,-4.57876809982693
"15","12971",1,1,0,8,8,2,-2.25987313447064,0.484935253221039,-3.39350070311435,0.0148010251732598,0.952155017468266,-4.56903060733663
"16","13180",12,15,18,4,5,8,1.61079481376186,2.4611930112694,2.6134822799871,0.0402424836591738,0.952155017468266,-4.54833438570498
"17","13254",64,47,37,118,98,52,-0.565669420223008,5.21296248012779,-2.73768460510575,0.0341275398058963,0.952155017468266,-4.43182339516849
"18","13298",12,4,4,18,19,8,-0.918847551684867,2.46814289314946,-2.38144322687976,0.0550074193703984,0.952155017468266,-4.55331035277879
"19","13344",3,3,3,0,0,1,2.47784595142035,-0.125023332101691,3.17004760440769,0.0195372127410177,0.952155017468266,-4.57356536739683
"20","14605",1,0,0,3,3,2,-1.85313940641599,-0.205927803296732,-3.3416553771482,0.015775159697156,0.952155017468266,-4.57302672454711
"21","14843",21,10,12,31,33,16,-0.628361783705989,3.46550572351127,-2.39924933544117,0.0536936072312637,0.952155017468266,-4.5242775352318
"22","15007",3,1,3,13,9,3,-1.37420726346715,1.37544583716615,-2.38648201908289,0.0546322487843179,0.952155017468266,-4.5701612441334
"23","15043",1,0,0,4,4,2,-2.1165197844573,-0.0850711101684955,-3.89287157036403,0.00818211115752056,0.952155017468266,-4.56926961188753
"24","15129",8,0,0,17,12,3,-2.49258644961536,0.985131618420586,-2.40155287348716,0.0535260634719263,0.952155017468266,-4.57527615652246
"25","15599",7,2,2,1,2,1,1.35585725775817,0.547572103701467,2.35752999060857,0.0568250850802837,0.952155017468266,-4.57736287557363
"26","15880",6,1,1,10,10,4,-1.38753740849638,1.34462621784652,-2.52517504419221,0.0452953596711903,0.952155017468266,-4.56867327362059
"27","15901",89,57,61,59,76,43,0.476929381038239,5.18496702931551,2.35319122757891,0.0571615632596802,0.952155017468266,-4.460474313205
"28","15902",26,12,15,41,37,20,-0.628700930125558,3.75503597028026,-2.57509704577472,0.0423611030884605,0.952155017468266,-4.50530039004772
"29","15956",12,0,0,13,17,7,-2.57480139962695,1.27962500749793,-2.5668313217336,0.0428326507809092,0.952155017468266,-4.57131089922235
"30","16179",8,4,4,22,12,8,-1.02768561687491,2.3155529519976,-2.56749182003771,0.0427947661138349,0.952155017468266,-4.55216073502948
"31","16229",5,3,2,2,2,0,1.50230502364465,0.412567260975479,2.40877726476317,0.0530041618424813,0.952155017468266,-4.57782264387842
"32","164",11,4,4,3,2,3,1.3318039314636,1.34048043974002,2.66469276086868,0.0375900655847083,0.952155017468266,-4.56596519586432
"33","16487",13,9,10,30,25,13,-0.791738236500449,3.16600256009659,-2.75099380771848,0.0335338746933499,0.952155017468266,-4.52234325871259
"34","1682",5,1,1,10,7,4,-1.30938275551944,1.22355373006751,-2.52972498699237,0.0450192095618347,0.952155017468266,-4.56983534154783
