"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10115",0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,-1.33240490863659,3.89864226752192,-3.61584915585584,0.0104640306594544,0.952147303761176,-4.53842351812154
"2","10558",1.38629436111989,1.09861228866811,1.38629436111989,0,0.693147180559945,0,1.47719222440238,4.32803187456086,3.51239184499727,0.0118927623784297,0.952147303761176,-4.53098968884734
"3","10609",0.693147180559945,1.09861228866811,0.693147180559945,0,0,0,1.44460750836574,3.89864226752192,3.7007504246639,0.00943226813067254,0.952147303761176,-4.53734267171752
"4","10894",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.31247014466956,3.82830092302427,3.61393930820963,0.0104886273566029,0.952147303761176,-4.54109970819822
"5","10968",0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,1.57420044296995,3.96898361201957,3.90162127983424,0.00741079844448778,0.952147303761176,-4.53218540217858
"6","11096",3.2188758248682,2.63905732961526,3.04452243772342,3.87120101090789,3.73766961828337,3.43398720448515,-0.207339517003442,6.12726196749955,-2.98466321198838,0.0234213820667376,0.952147303761176,-3.65012959841221
"7","11115",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.18215327903121,3.82830092302427,-3.26111214198096,0.016338673553472,0.952147303761176,-4.54581478124861
"8","11218",1.09861228866811,1.09861228866811,1.09861228866811,0,0.693147180559945,0,1.31363489175671,4.24845362610448,3.05881849970585,0.0212421921138959,0.952147303761176,-4.5419568882191
"9","11298",0,0,0.693147180559945,1.38629436111989,1.09861228866811,1.6094379124341,-1.37761544321484,4.35491584041624,-2.90880068262852,0.0259023054334312,0.952147303761176,-4.54086819404285
"10","11604",1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,0,0,1.27482706814105,4.21790140583502,2.81846125161589,0.0292305382745095,0.952147303761176,-4.54757786741561
"11","11785",1.6094379124341,1.38629436111989,1.38629436111989,0.693147180559945,0,0.693147180559945,1.21696546401263,4.60383363423169,2.96407487292746,0.0240683378333806,0.952147303761176,-4.53033129992033
"12","11853",1.09861228866811,1.38629436111989,1.09861228866811,0.693147180559945,0,0,1.38393462057785,4.28824275033267,3.17481406607673,0.0182611510536166,0.952147303761176,-4.53840542304753
"13","12189",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.31247014466956,3.82830092302427,3.61393930820963,0.0104886273566029,0.952147303761176,-4.54109970819822
"14","12630",0,0,0,1.6094379124341,1.38629436111989,0.693147180559945,-1.71239300043222,4.07544582633134,-4.40325049931892,0.00416771504571,0.952147303761176,-4.52198174901079
"15","12691",0,0,0,0.693147180559945,1.09861228866811,0.693147180559945,-1.32907288516668,3.89864226752192,-3.56661401257229,0.0111189215094167,0.952147303761176,-4.53906381856707
"16","12756",0.693147180559945,0,0,1.6094379124341,1.6094379124341,0.693147180559945,-1.35467186678283,4.31145846177397,-2.93350499503247,0.0250647028840861,0.952147303761176,-4.54209568671
"17","12971",0.693147180559945,0.693147180559945,0,2.19722457733622,2.19722457733622,1.09861228866811,-1.30920384337616,4.7091341504541,-2.9277851332338,0.0252560114188637,0.952147303761176,-4.52583363499437
"18","13117",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.18215327903121,3.82830092302427,-3.26111214198096,0.016338673553472,0.952147303761176,-4.54581478124861
"19","13209",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.18215327903121,3.82830092302427,-3.26111214198096,0.016338673553472,0.952147303761176,-4.54581478124861
"20","13344",1.38629436111989,1.38629436111989,1.38629436111989,0,0,0.693147180559945,1.54683489802499,4.36782099878906,3.46051185099357,0.0126888591615094,0.952147303761176,-4.52988172807905
"21","13849",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.31247014466956,3.82830092302427,3.61393930820963,0.0104886273566029,0.952147303761176,-4.54109970819822
"22","13950",0,0,0,1.09861228866811,1.79175946922805,0.693147180559945,-1.66346538487521,4.05558953702017,-4.00660575058716,0.00654914383312878,0.952147303761176,-4.52731512255578
"23","14098",0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,1.44248129687956,3.89864226752192,3.67444677350239,0.0097393988621905,0.952147303761176,-4.53766967946705
"24","14605",0.693147180559945,0,0,1.38629436111989,1.38629436111989,1.09861228866811,-1.35523782928598,4.32803187456086,-3.42374429229617,0.0132884001521495,0.952147303761176,-4.5324784536572
"25","14606",0,0,0,1.09861228866811,0.693147180559945,1.09861228866811,-1.45633863769207,3.96898361201957,-3.78516457763053,0.00851663467741519,0.952147303761176,-4.53361449994458
"26","14616",0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,-1.30615559298732,3.89864226752192,-3.28399802960828,0.0158666204204082,0.952147303761176,-4.54303874607975
"27","15043",0.693147180559945,0,0,1.6094379124341,1.6094379124341,1.09861228866811,-1.47439454848473,4.38179980627162,-3.71583907701354,0.00926092258865166,0.952147303761176,-4.52524000749452
"28","15364",0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,-1.18215327903121,3.82830092302427,-3.26111214198096,0.016338673553472,0.952147303761176,-4.54581478124861
"29","15374",0,0,0,0.693147180559945,1.38629436111989,1.09861228866811,-1.53591116480895,4.00877273624776,-3.74209194850153,0.00897093005583724,0.952147303761176,-4.53264943467386
"30","15407",0,0,0,2.30258509299405,1.09861228866811,0.693147180559945,-1.78221532990177,4.10397329414611,-3.64408752826836,0.0101076704396468,0.952147303761176,-4.52978144444309
"31","15418",0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,-1.33240490863659,3.89864226752192,-3.61584915585584,0.0104640306594544,0.952147303761176,-4.53842351812154
"32","1542",0.693147180559945,1.6094379124341,0.693147180559945,0,0,0,1.56957816301979,3.96531535760549,3.39065877130805,0.0138544950844544,0.952147303761176,-4.53911230996738
"33","15887",0.693147180559945,1.09861228866811,0.693147180559945,0,0,0,1.44460750836574,3.89864226752192,3.7007504246639,0.00943226813067254,0.952147303761176,-4.53734267171752
"34","16255",1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,1.47144293011242,3.89864226752192,4.11154559573007,0.00579768653738441,0.952147303761176,-4.53272576089013
"35","16547",0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,1.31247014466956,3.82830092302427,3.61393930820963,0.0104886273566029,0.952147303761176,-4.54109970819822
