"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10289",16,20,33,47,42,33,-1.16619194306261,4.1260339649761,-2.61951257288074,0.0399014630661764,0.948797059104312,-4.48672432956692
"2","1032",0,1,0,3,2,2,-2.15552632955279,-0.286832274491772,-3.42713563291498,0.014193455123133,0.948797059104312,-4.57298601523257
"3","10507",5,4,2,2,0,0,1.99305677964203,0.0860075917250363,3.16418057879969,0.0196688256168661,0.948797059104312,-4.57281148093827
"4","10601",5,12,3,4,0,0,2.31101640993776,0.553900078734637,2.69225696462625,0.0362223956519786,0.948797059104312,-4.5741484635453
"5","1068",47,39,22,31,15,13,0.656663774020428,3.88244765489731,2.63087691428972,0.0393013647200524,0.948797059104312,-4.49710721164438
"6","10858",14,12,9,24,14,18,-0.856881212578551,3.11245694061892,-3.04784112395284,0.0227980380809104,0.948797059104312,-4.51411001146745
"7","11077",13,12,12,24,21,14,-0.858381803786295,3.19739803602561,-2.64330816671889,0.0386559300660444,0.948797059104312,-4.52334305998695
"8","11234",1,1,0,3,2,3,-1.76061509078608,0.0582326134901277,-2.95851745184971,0.0255683806304617,0.948797059104312,-4.57509284211401
"9","11807",4,1,0,7,4,4,-1.957855521663,0.707410140192082,-2.88849782077559,0.0279953204642261,0.948797059104312,-4.57122791815306
"10","12200",0,2,2,5,6,7,-2.35422998909185,0.825575143776253,-2.65877281434801,0.0378687445917872,0.948797059104312,-4.57273780965208
"11","12496",3,1,1,5,6,3,-1.50505444690363,0.864556487138632,-2.58223344259634,0.0419394732216454,0.948797059104312,-4.57241943631656
"12","12763",1,3,2,10,3,4,-1.54188259859493,1.05444593407345,-2.63042010295536,0.0393253003348917,0.948797059104312,-4.56987316142056
"13","12952",4,6,2,2,0,0,2.07732329118683,0.126175608309002,3.17273285937236,0.0194580382823682,0.948797059104312,-4.57249874457074
"14","13076",10,8,4,4,2,2,1.08114477384129,1.45105319953072,2.63384118787966,0.0391464221284916,0.948797059104312,-4.56520877047021
"15","13162",1,1,2,6,3,2,-1.43822390048304,0.594068095318603,-2.44482444314346,0.0504585198004232,0.948797059104312,-4.57607073480633
"16","13428",15,10,8,8,3,3,0.977350705228331,2.0631636667129,2.51599007563363,0.0458386970106055,0.948797059104312,-4.5578770786225
"17","13563",4,6,3,0,0,0,2.99951463657102,-0.179907936310518,5.42748057689136,0.00166258672623782,0.948797059104312,-4.56254805076452
"18","13669",1,0,1,3,5,3,-2.11306993451035,0.247816534115117,-2.65643125768122,0.0379868274694607,0.948797059104312,-4.57643428871412
"19","13718",1,0,0,2,2,2,-1.95902139167816,-0.367736745686812,-2.94300229006455,0.0260858017511035,0.948797059104312,-4.57648737399535
"20","13848",0,1,1,3,3,3,-1.93146931621467,0.139137084685168,-2.58820373376715,0.0416057741018317,0.948797059104312,-4.5776056209063
"21","14321",3,7,7,12,15,14,-1.48579240390858,2.38666705817662,-2.47015492596223,0.0487602132014613,0.948797059104312,-4.55298318793145
"22","14332",166,160,93,127,75,67,0.425106122926954,5.96751813796864,2.62761340047319,0.0394727050308865,0.948797059104312,-4.42580144484615
"23","14417",9,10,7,2,2,0,2.3612785099068,1.07230407701691,3.82820534146137,0.0088073786567124,0.948797059104312,-4.56116974164292
"24","14670",3,2,2,0,0,0,2.24008740901088,-0.550992691278631,3.88216223188809,0.00827538905560522,0.948797059104312,-4.5707503598899
"25","14961",51,37,16,23,12,13,0.825342662282073,3.69264643685821,2.4745601511479,0.0484710668151317,0.948797059104312,-4.51306857378455
"26","1501",0,1,0,2,2,2,-1.95902139167816,-0.367736745686812,-2.89357306564452,0.0278112835342829,0.948797059104312,-4.57682938009224
"27","15160",9,14,8,5,1,4,1.40219417813828,1.77508720185302,2.64360472723063,0.0386406713123645,0.948797059104312,-4.56111034293261
"28","15488",0,1,0,3,2,3,-2.29720273308153,-0.205927803296732,-3.50826487769897,0.0128616575064317,0.948797059104312,-4.57199039284653
"29","15712",13,12,8,6,6,2,1.03169631496586,2.07530780080899,2.44816758374438,0.0502308491211968,0.948797059104312,-4.55907632572866
"30","15956",12,17,7,13,0,0,2.50825888843378,1.27962500749793,2.45377364566694,0.0498514973361451,0.948797059104312,-4.57250419957914
"31","15998",126,110,86,174,115,104,-0.490379060265573,6.07575808365416,-2.85756993081777,0.0291456439121819,0.948797059104312,-4.40536858549082
"32","16049",3,8,2,1,0,0,2.34432493742736,0.00742351656872427,3.41561359065051,0.0143946461830168,0.948797059104312,-4.57113437018707
"33","16302",1,0,0,5,3,2,-2.5668085065864,-0.0972483538667828,-4.23974888087349,0.00553774129110569,0.948797059104312,-4.5677512075846
"34","16593",3,11,2,1,1,0,1.97247845711526,0.344267119156696,2.40936499146043,0.0529412875911703,0.948797059104312,-4.57804614702959
"35","16872",21,16,7,8,4,4,1.13278200902953,2.34128250904999,2.91793769795917,0.0269458109767672,0.948797059104312,-4.54438093502784
"36","17136",35,28,16,50,28,26,-0.605748060468899,4.08148099083392,-2.76221323524185,0.033024899803197,0.948797059104312,-4.47860763680676
"37","17180",4,4,3,8,6,8,-1.09312794705983,1.71090051101331,-2.56448013752526,0.0429486754160996,0.948797059104312,-4.56227756183488
"38","17364",9,10,4,7,0,0,2.27394361237747,0.82664887896151,2.6025127603868,0.040817436046851,0.948797059104312,-4.57369086306182
"39","17420",18,16,8,11,5,2,1.07345886544103,2.31484412271922,2.39216177650899,0.054191753338566,0.948797059104312,-4.55628995129623
"40","17470",4,2,3,2,0,0,1.71639446871293,-0.0226718577049126,2.4330455883729,0.0512693671916213,0.948797059104312,-4.57926966064839
"41","17770",4,4,2,3,0,0,1.69312575663219,0.118660960054246,2.41365821711579,0.0526339715926576,0.948797059104312,-4.57896202244429
"42","17840",7,4,3,1,0,0,2.55209329994965,0.118660960054246,4.50778250324033,0.00414946032605227,0.948797059104312,-4.56505027884936
"43","18109",4,4,2,3,0,0,1.69312575663219,0.118660960054246,2.41365821711579,0.0526339715926576,0.948797059104312,-4.57896202244429
"44","18144",7,8,4,2,1,1,1.68168267501538,0.983160712521121,3.81458742213773,0.00894759870755118,0.948797059104312,-4.56085030130825
"45","18833",0,2,0,4,3,2,-2.20252065892888,-0.0226718577049126,-3.03408061188199,0.0232026690675926,0.948797059104312,-4.5745531608295
"46","1893",3,3,2,2,0,0,1.62392281660393,-0.0831002042690306,2.55663739719269,0.0434026869470741,0.948797059104312,-4.5784571140527
"47","18993",12,8,4,5,1,1,1.49728255483915,1.29557223217381,2.79031843698854,0.031826797262872,0.948797059104312,-4.56578532094479
"48","19000",1,2,0,7,6,4,-2.45260805830137,0.654496441882721,-4.12960169646457,0.00625426664639957,0.948797059104312,-4.56343522900383
"49","19214",50,59,28,36,18,10,0.929756268084703,4.07005789133468,2.9302881778741,0.0265182695484063,0.948797059104312,-4.47687604369517
"50","19545",12,13,8,8,3,1,1.35301219328326,1.86813658961892,2.70824525501941,0.03546343986713,0.948797059104312,-4.55861365685338
"51","19609",3,5,3,1,0,0,2.25168357950826,-0.0163438826717425,3.85388081681698,0.0085496182754964,0.948797059104312,-4.56890070497267
"52","19804",106,88,68,82,42,45,0.442496387549888,5.30444796405791,2.43393303453428,0.0512078009102153,0.948797059104312,-4.45259991317833
"53","20139",4,5,3,11,6,5,-0.998192206744006,1.72716292924475,-2.66305725199623,0.0376536972998557,0.948797059104312,-4.56022389323095
"54","2016",14,14,18,7,6,4,1.11180474898241,2.49091723526198,2.44505668417608,0.0504426689141287,0.948797059104312,-4.55163729973523
"55","20934",53,69,51,88,71,67,-0.61780471065279,5.24900563511933,-2.470262185304,0.048753151427729,0.948797059104312,-4.44916639677183
"56","21405",1,0,0,3,2,2,-2.15552632955279,-0.286832274491772,-3.49352104105578,0.0130930487443098,0.948797059104312,-4.57262191469422
"57","21414",6,5,14,19,21,17,-1.56163452575358,2.85027251048519,-2.68488822662062,0.0365780200511535,0.948797059104312,-4.53602975852566
"58","21505",2,3,3,6,9,6,-1.41731578449062,1.4713796048707,-2.41126201781528,0.0528052635626254,0.948797059104312,-4.56832158765129
"59","21708",11,9,6,6,2,3,0.968558857445441,1.75741411053727,2.4821216741495,0.0479789614878302,0.948797059104312,-4.56333344875003
"60","22006",12,10,6,6,2,1,1.42604365051004,1.59779606415668,3.04005181221743,0.0230261329057906,0.948797059104312,-4.55830476651598
"61","22165",2,2,2,1,0,0,1.53494158933994,-0.367736745686812,2.58720982983153,0.0416611302082163,0.948797059104312,-4.57915553299675
"62","2504",3,3,0,7,4,5,-1.73136616797333,0.898964966716537,-2.62395125650363,0.0396659226039279,0.948797059104312,-4.57192766784049
"63","2739",15,13,11,10,4,3,0.986452054821422,2.30751264256365,2.63992718340701,0.038830344913531,0.948797059104312,-4.55069499266181
"64","3022",5,4,3,2,1,0,1.5716829822685,0.431072479706936,2.62006964084356,0.0398718204353736,0.948797059104312,-4.57574836223126
"65","3169",5,3,3,8,6,9,-1.16192726131705,1.72546737934723,-2.46637343790491,0.049009870959741,0.948797059104312,-4.56384598584609
"66","3383",6,7,4,2,2,2,1.10157750921695,1.16431205672498,2.39554674013362,0.0539432795133126,0.948797059104312,-4.57188007866167
"67","3571",98,97,56,81,38,42,0.44514754689369,5.21954991119679,2.43218179961348,0.0513293670608808,0.948797059104312,-4.45488144147839
"68","4025",0,0,0,2,2,2,-2.48734222525188,-0.631897162473672,-4.13543462477236,0.00621381359922245,0.948797059104312,-4.57026390621461
"69","413",2,1,1,8,4,3,-1.78782718324857,0.799904766929302,-3.63054603631753,0.0111079334869891,0.948797059104312,-4.56395347180539
"70","4191",2,0,0,5,1,4,-2.20353496376557,-0.0368200073026647,-2.64531861303814,0.0385526135441107,0.948797059104312,-4.57760905166127
"71","4297",0,0,0,2,4,2,-2.73945864862632,-0.490564344714513,-3.90884894127307,0.00802559687075662,0.948797059104312,-4.57014192747958
