"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10092",13,12,2,3,0,2,2.08137052474259,1.01546459071107,2.43053041626501,0.0515063547357954,0.943556770875886,-4.57375374005608
"2","10289",16,20,33,47,42,33,-1.14278311658036,4.1260339649761,-2.52050209313651,0.045620670866572,0.943556770875886,-4.49104399153001
"3","105",16,13,9,7,5,5,0.913648083127975,2.35263261805742,2.8119274315679,0.0309879399904863,0.943556770875886,-4.54526629371831
"4","10637",3,4,2,8,5,8,-1.26009532078164,1.52939967667019,-2.85707808920838,0.029213506009164,0.943556770875886,-4.56063496429567
"5","1095",1,0,0,2,3,2,-2.06616121054564,-0.286832274491772,-2.9506387671243,0.0258761272250154,0.943556770875886,-4.57592297772769
"6","11227",1,1,0,3,4,2,-1.83106816067218,0.118660960054246,-2.91868978925468,0.0269668993474099,0.943556770875886,-4.57491149363136
"7","11439",1,1,1,4,3,2,-1.3896833013135,0.382821376841105,-2.65255148496533,0.0382387142454104,0.943556770875886,-4.57546003055584
"8","11708",47,44,25,33,19,17,0.563223794283372,4.07360359133829,2.75330080928722,0.0334671687348506,0.943556770875886,-4.48003502468514
"9","11745",9,8,3,2,2,1,1.52962119163079,1.10239945129055,3.10404949328046,0.0212652847773522,0.943556770875886,-4.56446532576059
"10","11753",4,3,2,0,0,1,2.0549597554173,-0.145499456732614,2.8945085700087,0.0278255525618855,0.943556770875886,-4.57553071825132
"11","12098",3,5,5,0,0,1,2.45948599578412,0.0923355667582064,3.08491248182352,0.0217882528779279,0.943556770875886,-4.5727210369126
"12","12269",3,4,2,0,0,1,2.0519846580529,-0.145499456732614,2.87111767873818,0.0286843331845967,0.943556770875886,-4.57570678341083
"13","12327",26,17,13,34,19,29,-0.719028968123146,3.68858223986163,-2.4373825773309,0.0510311010318294,0.943556770875886,-4.51229348846086
"14","12381",58,50,44,44,18,25,0.654292831632896,4.43412575206072,2.55267532637101,0.0436923980236119,0.943556770875886,-4.47539542213561
"15","12458",11,7,5,3,1,4,1.28852754459876,1.44915988916996,2.44495625292642,0.0505111721742772,0.943556770875886,-4.5681478882224
"16","12471",33,28,32,50,41,52,-0.8154507181214,4.48527936498528,-2.42567333229372,0.051846053294245,0.943556770875886,-4.47964047855357
"17","12544",24,23,14,32,25,24,-0.57773583649429,3.76326923842191,-2.43403153849905,0.0512629437159797,0.943556770875886,-4.50901774087171
"18","12748",0,2,0,3,2,3,-2.016295215989,-0.0831002042690306,-2.69651601176114,0.0360725591782752,0.943556770875886,-4.57738563488811
"19","12941",2,2,2,0,0,0,2.09719784946879,-0.631897162473672,3.54416517577279,0.0123480514870737,0.943556770875886,-4.57287287732945
"20","13280",11,7,2,3,1,1,1.46469528419758,0.995415551758116,2.45376272298862,0.049913621986896,0.943556770875886,-4.57291420109169
"21","13470",4,8,2,2,0,0,2.25926619122654,0.190679462160543,3.19054039727869,0.0190667331258182,0.943556770875886,-4.57191776105091
"22","13625",6,6,2,3,0,0,2.12307860805149,0.295499198953839,2.9603004728508,0.0255557549594834,0.943556770875886,-4.57317118520989
"23","1406",42,35,40,66,47,50,-0.680181478636769,4.73752838760114,-2.44082282906523,0.0507942343303076,0.943556770875886,-4.46761945539735
"24","14387",78,69,38,57,27,30,0.519592089570453,4.74679470080631,2.62687985453984,0.0395674790008659,0.943556770875886,-4.45520363400779
"25","14418",9,9,7,21,12,11,-0.950338034883304,2.7065435439209,-3.20689158872427,0.018679722634316,0.943556770875886,-4.52558193264037
"26","14537",58,55,31,39,25,27,0.46796335440637,4.4404098422671,2.45648143330563,0.0497306566396822,0.943556770875886,-4.479633998669
"27","1495",11,12,5,6,2,2,1.23022847582554,1.70232973548012,2.94861912188559,0.0259436453037875,0.943556770875886,-4.55705654952378
"28","15157",4,5,3,2,0,0,2.16154538381719,0.166912062920077,3.45132338361909,0.0138143440237141,0.943556770875886,-4.57036988593675
"29","15175",20,19,13,33,25,19,-0.722025431015631,3.6107652029052,-2.93871403288417,0.0262775552089474,0.943556770875886,-4.49401744095912
"30","15235",5,9,2,13,8,8,-1.08975055495295,2.03365552535471,-2.56882490623289,0.0427572561110729,0.943556770875886,-4.55673810547149
"31","15238",71,65,43,48,24,32,0.612957250695747,4.68601017899854,3.14231862018239,0.0202600931698611,0.943556770875886,-4.42716361237775
"32","15247",2,2,2,1,0,0,1.56887701589507,-0.367736745686812,2.61479427585041,0.0402099975129145,0.943556770875886,-4.57887955642243
"33","16358",0,0,1,2,4,3,-2.31547178289768,-0.145499456732614,-2.58676147230044,0.0417435048777082,0.943556770875886,-4.57799024166245
"34","16380",7,8,6,15,10,13,-0.982969883162663,2.50650452180416,-2.83191112832982,0.0301886426453968,0.943556770875886,-4.54015241042082
"35","166",43,30,12,18,11,8,0.936335027358844,3.34680798776975,2.48030453911647,0.0481573354186431,0.943556770875886,-4.52534042961401
"36","17063",5,4,2,14,7,6,-1.36199291005708,1.77657146072334,-3.56071263175797,0.0121052414668744,0.943556770875886,-4.54754583816733
"37","17388",1,0,1,5,2,4,-2.11740525818664,0.227340409484195,-2.93754545105273,0.0263172553098752,0.943556770875886,-4.57411148682602
"38","17624",45,56,29,37,13,15,0.854620107822004,4.06522531591964,3.0478152264905,0.0228424094697083,0.943556770875886,-4.46982694333966
"39","18138",3,4,2,1,1,0,1.52204793363456,0.118660960054246,2.51609595461853,0.0458916893529287,0.943556770875886,-4.57809369026932
"40","18845",22,21,17,41,24,24,-0.732955923764014,3.81578212134166,-3.21068208339245,0.0185912402828744,0.943556770875886,-4.47273766694498
"41","18927",52,63,47,92,57,62,-0.557202087271214,5.14304572489798,-2.57043051071281,0.0426654520956891,0.943556770875886,-4.44243762114324
"42","19113",23,27,11,13,5,9,0.969135316752094,2.92743164933326,2.82673524976642,0.030393510059485,0.943556770875886,-4.52859447563597
"43","19837",8,10,5,6,2,1,1.19445062451447,1.46489582281865,2.42922978321249,0.051597089198316,0.943556770875886,-4.56821152931935
"44","19958",0,1,0,3,2,3,-2.26195041404441,-0.205927803296732,-3.49372560791716,0.013122063362193,0.943556770875886,-4.57201826543621
"45","20195",10,13,6,18,14,12,-0.766033484700627,2.80029465568508,-2.49118965808313,0.0474560356093501,0.943556770875886,-4.54049748790144
"46","20399",1,1,1,5,3,5,-1.84269219324793,0.620656400331925,-3.42461836624383,0.014270993905269,0.943556770875886,-4.56742016518091
"47","20618",3,0,1,6,3,8,-2.23648290708558,0.70506794078728,-2.60934062270795,0.0405035675945329,0.943556770875886,-4.57393269401115
