"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10242",4,2,1,9,11,3,-1.31671982829799,1.31641545485082,-2.52571124778961,0.0452630828644251,0.94304147993598,-4.56855679113173
"2","10499",7,8,6,3,3,4,1.19696303593082,1.62037679017556,2.34190097572998,0.0580473372388332,0.94304147993598,-4.56734968005815
"3","10727",20,9,9,25,27,22,-0.741319969625935,3.34031298730449,-2.4034003585474,0.0533924688510844,0.94304147993598,-4.52899085153749
"4","10827",6,2,2,12,11,4,-1.12699014580287,1.65407863261429,-2.49772892626453,0.0470000023872362,0.94304147993598,-4.5646151228072
"5","10997",0,0,0,6,6,2,-3.07242594652908,-0.172393288055762,-5.5652751916925,0.00146578332788724,0.94304147993598,-4.56179918094913
"6","11402",6,2,2,10,18,10,-1.58997932068019,1.93020280993303,-3.15130714090235,0.0200045102906837,0.94304147993598,-4.55134902934562
"7","1182",3,0,0,8,8,1,-2.18572424553353,0.301679307629221,-2.43954978187319,0.050840677028399,0.94304147993598,-4.5777347022498
"8","11871",38,22,22,48,66,33,-0.604977065198875,4.36910165699937,-2.53007199419673,0.0449985812575868,0.94304147993598,-4.4800754063082
"9","12040",1,2,0,6,5,2,-1.69675768025853,0.438587127961692,-2.48151671756874,0.0480384543779483,0.94304147993598,-4.57696066015701
"10","12159",30,18,25,16,13,15,0.944505932173451,3.468154452928,2.90433105163756,0.0274415111274133,0.94304147993598,-4.503360107082
"11","1225",2,0,0,5,2,2,-1.70311601574002,-0.0553252260341221,-2.40083259160576,0.0535787755131171,0.94304147993598,-4.57960667519438
"12","12619",55,24,30,69,66,40,-0.491753262414858,4.68279488327223,-2.39612971472005,0.0539217690029566,0.94304147993598,-4.47542320311948
"13","12682",34,19,16,22,15,13,0.662448178419467,3.4803484073958,2.40629997253116,0.0531829023530254,0.94304147993598,-4.52179569638204
