"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10288",1,0,1,3,6,2,-1.64420399317067,0.207080079504042,-2.46118901189613,0.0493238328307613,0.949759365304562,-4.57838554727775
"2","10452",37,15,12,55,54,30,-0.919561727957314,4.09384024330721,-3.31114225637034,0.0163510164306067,0.949759365304562,-4.46019666844485
"3","10710",88,71,62,79,71,45,0.444186960251419,5.30277380738013,2.39682951032466,0.0538179729486873,0.949759365304562,-4.45322017679379
"4","11000",3,2,2,1,1,0,1.64898085189626,-0.0226718577049126,2.92800985854862,0.0265731125197132,0.949759365304562,-4.57595731124812
"5","11322",6,5,5,0,3,0,2.81873670207129,0.444915102994862,3.59260878295012,0.0116069077600611,0.949759365304562,-4.56853863940345
"6","12040",1,0,2,6,5,2,-1.66411730462025,0.438587127961692,-2.38443167707719,0.0547320590176871,0.949759365304562,-4.57822864210816
"7","12643",22,20,17,19,12,10,0.762310575855887,3.25718278163406,2.42573469114544,0.0517484955222584,0.949759365304562,-4.52923746164443
"8","12842",12,1,2,22,21,6,-1.71607811971727,2.068689515842,-2.45377042297982,0.0498210915951685,0.949759365304562,-4.56109731727437
"9","13673",10,6,8,3,5,4,1.19269290256801,1.80996071080055,2.66724897231434,0.0374171736759796,0.949759365304562,-4.55904496361625
"10","13696",6,2,3,2,1,1,1.40189439430079,0.594068095318603,2.66837246673147,0.0373613489982962,0.949759365304562,-4.573872501855
"11","13761",4,4,3,1,2,1,1.44985572463556,0.646981793627964,2.70607952394009,0.0355384423075527,0.949759365304562,-4.57311629479004
"12","13922",4,3,3,2,1,1,1.33170102877807,0.586553447063846,2.64578238907216,0.0385011021641373,0.949759365304562,-4.57415049680903
"13","13927",4,2,2,0,2,0,2.08622174342188,-0.103576328899953,2.85212510490867,0.0293287964018133,0.949759365304562,-4.57652255126402
"14","14371",12,4,5,19,17,9,-0.852888170730547,2.52977638326684,-2.4349687795116,0.0511051443501497,0.949759365304562,-4.5504161764251
"15","14502",3,2,2,0,1,0,2.18571581513445,-0.286832274491772,3.44677105196676,0.0138410840538881,0.949759365304562,-4.57310040232027
"16","14971",0,0,0,2,2,5,-2.34218548982287,-0.442313241848682,-3.00105520778404,0.0241835987772693,0.949759365304562,-4.575193595306
"17","14990",2,2,3,1,0,0,2.13335647920543,-0.286832274491772,3.05167563688131,0.0226649593344264,0.949759365304562,-4.57547804871684
"18","15112",7,9,4,1,0,4,2.54436032128574,0.887077225525628,2.7356253562691,0.0341766467748538,0.949759365304562,-4.57163676131104
"19","15136",11,3,1,16,17,7,-1.38599854387611,2.03987997520727,-2.37723132808601,0.0552703970559623,0.949759365304562,-4.56225999729287
"20","15254",34,16,13,47,42,27,-0.660908595600416,3.98520751279821,-2.71272299355278,0.0352272507359704,0.949759365304562,-4.48893903480366
"21","15402",0,1,0,3,5,3,-2.22005001523558,-0.0163438826717425,-3.02422596962533,0.0234751616278109,0.949759365304562,-4.57407870028276
"22","15583",22,3,4,28,36,12,-1.38019814843077,2.89642275385749,-2.37739486457654,0.0552581087661811,0.949759365304562,-4.5459221797927
"23","15679",3,1,3,12,9,4,-1.43142621289835,1.41736896499881,-2.81951902028306,0.0306062738701643,0.949759365304562,-4.56376510421648
"24","16173",18,18,12,11,7,8,1.09539191584063,2.80391850907406,2.90473461220068,0.0273873192902606,0.949759365304562,-4.53001629395531
"25","16349",5,2,1,8,10,5,-1.22299297794194,1.42472780623468,-2.59847652138953,0.0410097437903489,0.949759365304562,-4.56650808928769
"26","16369",7,5,6,2,4,2,1.31977317336766,1.35389597734997,2.78252449473368,0.0321286553699126,0.949759365304562,-4.5643773197056
"27","16374",16,8,8,37,32,11,-0.98686162667077,3.20615016698939,-2.6147600807052,0.0401271150848166,0.949759365304562,-4.52642047169004
"28","16643",42,20,28,58,55,40,-0.539339216617066,4.47454938070576,-2.43038030947728,0.0514237708038142,0.949759365304562,-4.48202970663439
"29","16829",19,10,8,27,27,15,-0.649388736129452,3.25415516013724,-2.43949957115824,0.0507925611384815,0.949759365304562,-4.52990740249895
"30","1695",4,0,0,7,7,2,-2.05662237984634,0.424744504673766,-2.55542490123178,0.0434442342826175,0.949759365304562,-4.57638107267635
"31","17115",95,60,60,71,70,50,0.406116148564731,5.2692703691683,2.38278702439723,0.0548545361408102,0.949759365304562,-4.45517056168153
"32","17165",48,39,45,33,32,27,0.761584199574995,4.42068961467828,2.81402658386958,0.0308273016076883,0.949759365304562,-4.45843648432482
"33","17281",2,2,2,0,0,1,1.99104223569448,-0.367736745686812,2.4726854639771,0.0485635521716756,0.949759365304562,-4.58022586707935
"34","17324",1,0,0,3,4,2,-1.98563529981289,-0.145499456732614,-3.51565032946822,0.0127316167499197,0.949759365304562,-4.57178571317775
"35","17834",3,4,4,0,0,1,2.68585404665582,-0.00416663897345522,3.24954818359172,0.0176528136583219,0.949759365304562,-4.57243059173804
"36","18125",14,15,16,9,10,7,0.96152015598589,2.77442328286661,2.39332274980879,0.0540748888873757,0.949759365304562,-4.54487638842384
"37","18306",28,17,14,9,10,14,1.12750705694751,3.09353544968051,2.88023974518421,0.0282734168127549,0.949759365304562,-4.52025050423486
"38","18696",2,0,0,8,4,1,-2.00429027639384,0.0678518631328423,-2.50677529559631,0.0463809930757913,0.949759365304562,-4.57835204453555
"39","18883",8,0,1,13,13,6,-2.12921216079329,1.35424546748923,-2.68327100938449,0.0366294202618942,0.949759365304562,-4.56805852620777
"40","19082",37,27,37,18,25,13,1.08209671006065,3.85309934079604,3.39332061614086,0.0147756535244824,0.949759365304562,-4.46773149579028
"41","19257",5,2,1,2,0,0,1.98518475367208,-0.178152825061823,2.56269292735024,0.0430227041397156,0.949759365304562,-4.57916455321757
"42","19441",4,5,5,2,2,1,1.45048191766215,0.926739944951445,2.63978676565265,0.0388097953515155,0.949759365304562,-4.57125946477136
"43","1948",3,1,0,5,8,4,-1.76260681320886,0.725328270767432,-2.64389771724785,0.038597853942822,0.949759365304562,-4.5739605322447
"44","19532",15,7,8,7,8,3,0.950600370258364,2.16551514110968,2.63794651439376,0.0389050719553324,0.949759365304562,-4.55262332511228
"45","19538",15,6,9,26,29,13,-0.911965042384383,3.08514121475932,-2.86736393703197,0.028751575714602,0.949759365304562,-4.52259199393664
"46","19571",2,2,6,9,13,10,-1.49378455665362,1.83037684779959,-2.386149006451,0.0546044756222555,0.949759365304562,-4.56497790366953
"47","19629",3,2,2,0,0,1,2.18571581513445,-0.286832274491772,2.85668138865897,0.0291549127639863,0.949759365304562,-4.57682531166458
"48","19657",2,2,3,0,0,0,2.66167731277915,-0.550992691278631,4.11378615510931,0.00635513868353797,0.949759365304562,-4.56998117922998
"49","19737",10,11,12,4,6,6,1.23222237431132,2.22889545780515,2.39994383980328,0.0535908816198057,0.949759365304562,-4.55705525236282
"50","19853",14,5,4,23,22,10,-1.03125173717425,2.69482162108152,-2.72648778074505,0.0345917339109938,0.949759365304562,-4.53953556555271
"51","19884",6,8,7,2,2,4,1.54596849726877,1.45856784778548,2.46440607985502,0.0491098257443121,0.949759365304562,-4.56779985574565
"52","19892",2,2,2,1,1,0,1.45430727245629,-0.103576328899953,2.38264375877527,0.054865218713677,0.949759365304562,-4.58072615276119
"53","19938",14,10,10,9,7,5,0.903298880754321,2.41661638481173,2.83753122058028,0.0298933205814209,0.949759365304562,-4.54249320826664
"54","19957",5,2,2,1,2,0,1.64336900137308,0.208835190752737,2.64847450979012,0.0383633476006587,0.949759365304562,-4.57681466762175
"55","20022",8,3,4,19,11,8,-1.01723289999538,2.20066708690262,-2.53014868329965,0.0449446391239622,0.949759365304562,-4.55527299539774
"56","2007",2,0,0,6,8,2,-2.39035264175921,0.27909858161034,-3.44665890221196,0.013842975380843,0.949759365304562,-4.56994610036038
"57","20236",2,2,3,2,0,0,1.88770128115003,-0.164004675464071,2.39130692518544,0.0542231564914486,0.949759365304562,-4.58055778379009
"58","20456",4,1,3,10,10,4,-1.24195178383496,1.45993916861946,-2.52000179125252,0.0455623213116708,0.949759365304562,-4.56713575795238
"59","20626",40,23,32,66,63,43,-0.619769081859401,4.60775833770145,-2.86923753664108,0.0286814577596396,0.949759365304562,-4.44850152167826
"60","20733",2,1,2,7,6,3,-1.19589924088136,0.981056111133163,-2.5191855615841,0.0456123975641589,0.949759365304562,-4.57226385094477
"61","208",1,0,0,4,4,2,-2.12041230556984,-0.0850711101684956,-3.88331029701698,0.00825228649492425,0.949759365304562,-4.56948520267748
"62","20933",6,4,6,1,3,2,1.54932387936365,1.08798044931442,2.6528942214664,0.0381383322580343,0.949759365304562,-4.5694336115998
"63","21209",1,1,0,4,4,3,-1.72140254608236,0.259993777813404,-2.93292929007203,0.0264043989089275,0.949759365304562,-4.57401894273028
"64","21572",0,0,0,4,2,2,-2.34673958828301,-0.490564344714513,-3.97328493675941,0.00744504299037386,0.949759365304562,-4.57012479786403
"65","21593",8,8,6,3,6,2,1.21064373942044,1.65798681270395,2.56712945341263,0.0427675305562741,0.949759365304562,-4.5632052374209
"66","22156",4,3,2,1,1,1,1.4580422913617,0.382821376841105,2.79479415536141,0.0316149007980609,0.949759365304562,-4.57444713976107
"67","22160",3,0,1,9,7,2,-1.77997941157742,0.685316061202352,-2.42719403507844,0.0516462569245071,0.949759365304562,-4.57646546584127
"68","22323",25,21,15,13,14,14,0.813687424623553,3.29442810666249,2.49398189609733,0.0471876719724303,0.949759365304562,-4.52524356983809
"69","22326",19,7,8,28,24,14,-0.726547902632843,3.13802820827075,-2.41467126096685,0.0525305320977488,0.949759365304562,-4.5348159127388
"70","22352",8,6,4,5,3,1,1.22299797935941,1.34206822379095,2.58207402444451,0.0419197307829228,0.949759365304562,-4.56719597882934
"71","2297",4,5,4,19,11,8,-1.20157069998182,2.15642356303123,-2.69752780415912,0.0359433587571999,0.949759365304562,-4.55297132078023
"72","2430",0,1,0,14,8,2,-3.08995406577574,0.349194528747052,-3.54789735180548,0.0122462888129641,0.949759365304562,-4.56822071412388
"73","2484",4,1,2,2,0,0,1.86294017499829,-0.226403927927654,2.44666211371526,0.0503025105861166,0.949759365304562,-4.58035943102264
"74","30",11,7,7,6,6,4,0.838400576375768,2.0251633875824,2.4823055189916,0.0479368642839978,0.949759365304562,-4.55836427713226
"75","3342",6,3,2,2,2,1,1.1444281849012,0.716895694346304,2.39151612357781,0.0542077497517241,0.949759365304562,-4.57571810131007
"76","34",7,2,3,2,1,0,1.95995406651143,0.364316158109648,3.07825722367482,0.0219093079701323,0.949759365304562,-4.57236102601043
"77","345",8,6,12,2,1,6,1.92042579671896,1.54698696723527,2.45232900436929,0.0499183196038457,0.949759365304562,-4.56735338594472
