"","ID","K.R1L1","K.R1L3","K.R1L7","L.R1L2","L.R1L4","L.R1L6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10053",5,6,1,2,0,0,1.92768291475385,0.0515991121471319,2.56193335652378,0.0431198115651554,0.942773977707908,-4.57777743073738
"2","10071",3,2,2,1,0,0,1.63885294724054,-0.286832274491772,2.74142003323686,0.033964417764433,0.942773977707908,-4.57747665288175
"3","10122",9,9,3,4,0,1,1.85515646632197,0.883488365267355,2.58167574315823,0.041994798667844,0.942773977707908,-4.57315950943169
"4","10154",35,36,16,18,12,12,0.716155733598493,3.52066071390291,2.76739996982855,0.0328218394849085,0.942773977707908,-4.50748469578606
"5","10461",56,48,29,40,12,13,0.828678354846549,4.04736021488048,2.50962810547989,0.0462578171922404,0.942773977707908,-4.49844955147928
"6","10556",21,28,9,10,4,6,1.16211856590602,2.66876619419475,2.92970996875777,0.0265577382477789,0.942773977707908,-4.53584921096696
"7","10840",32,27,22,16,13,11,0.702152002190033,3.47687615682627,2.58000668310123,0.042088691613653,0.942773977707908,-4.5167502003189
"8","11731",8,10,8,16,16,18,-1.1744348382925,2.85138624168686,-2.96345922754603,0.0254251267367222,0.942773977707908,-4.52701457349233
"9","11780",6,4,3,1,0,1,1.87177493340371,0.348412897263201,3.07633729818854,0.0220021757721182,0.942773977707908,-4.57218225168658
"10","12061",0,0,1,3,4,5,-2.8193173753875,0.0440844638923755,-3.32667603802714,0.0160727771945784,0.942773977707908,-4.57136890484842
"11","12291",4,5,4,0,0,1,2.41519077724513,0.104512810456494,3.41199353070312,0.0144727525791688,0.942773977707908,-4.57043227948383
"12","12326",2,3,2,0,0,0,2.17044412561314,-0.550992691278631,3.79157690616751,0.00920111048032653,0.942773977707908,-4.57109086778058
"13","12364",4,2,2,6,7,9,-1.56710820821394,1.48531195981769,-2.74140286930066,0.0339651865846233,0.942773977707908,-4.56328803610037
"14","12402",4,5,4,2,1,0,1.59921263917054,0.491500826271054,2.54379216267264,0.0441818156279536,0.942773977707908,-4.5762083246495
"15","1260",1,2,1,5,3,4,-1.6028680345343,0.695232896493795,-3.21155425775403,0.0185481272291192,0.942773977707908,-4.56799116164567
"16","12781",10,10,5,4,2,3,1.05138910167389,1.631017870513,2.6951273783379,0.0361074296354712,0.942773977707908,-4.56180910389956
"17","12816",9,12,6,4,2,3,1.15495912387777,1.68904403004043,2.92199834946143,0.0268241359067709,0.942773977707908,-4.55778474216515
"18","12903",19,21,15,33,22,22,-0.763686117482338,3.65974856792737,-3.27989927724212,0.0170319029733375,0.942773977707908,-4.47973832656733
"19","13036",1,0,0,2,2,2,-2.03729451776269,-0.367736745686812,-3.06792649900378,0.022239109684789,0.942773977707908,-4.57563196996273
"20","13396",20,29,11,39,27,27,-0.944098136794474,3.81218165429321,-3.65327356865851,0.010824149956484,0.942773977707908,-4.46032604193985
"21","13839",3,4,3,1,0,1,1.54950006465821,0.199565431249286,2.48688696672419,0.047696753782575,0.942773977707908,-4.57803437199765
"22","14268",1,0,0,4,2,2,-2.37350047169406,-0.226403927927654,-3.84641025803777,0.00863420771962936,0.942773977707908,-4.57039631210353
"23","14485",1,0,1,3,5,2,-2.06570163882523,0.166912062920077,-2.57586368169764,0.0423227217159312,0.942773977707908,-4.57750473248525
"24","14711",133,141,92,98,70,57,0.423768631977318,5.76444359972186,2.49543489420546,0.0471504134001887,0.942773977707908,-4.43848069516945
"25","14779",12,14,9,7,5,2,1.02361641831367,2.11347462466249,2.505383200089,0.0465228863960702,0.942773977707908,-4.55745999331256
"26","15293",2,1,0,7,3,5,-2.3456440838228,0.553900078734637,-3.88946993948667,0.00821628516743826,0.942773977707908,-4.56542597857516
"27","15567",14,18,10,5,6,3,1.23807612598469,2.27830179714453,3.1909380187105,0.0190340827315991,0.942773977707908,-4.54181086983272
"28","15749",80,69,56,57,27,29,0.601737919606754,4.83706041126335,2.67008356794329,0.0373267273498461,0.942773977707908,-4.45119977757573
"29","15891",0,0,1,2,2,3,-2.18129004983005,-0.286832274491772,-2.62415892079258,0.0396784063862785,0.942773977707908,-4.57840467223462
"30","16452",2,2,0,4,4,5,-1.8668059788712,0.614328425298755,-2.83037590068866,0.0302201401827686,0.942773977707908,-4.57234843566617
"31","1659",18,17,14,7,7,7,0.895144220877504,2.69337031750382,2.52421042604472,0.0453593471560798,0.942773977707908,-4.54416671160913
"32","16638",52,63,40,38,26,21,0.575394253221971,4.45109744962983,2.76959349453336,0.0327272774355484,0.942773977707908,-4.46217011254076
"33","16693",19,18,8,11,2,1,1.67048675533761,2.04260061965049,2.79733942650285,0.0315561136678701,0.942773977707908,-4.55523910974848
"34","1701",9,7,9,18,19,13,-1.26599710576462,2.81588690827437,-3.13185687632282,0.0205055686270635,0.942773977707908,-4.5244181624567
"35","17621",4,6,2,1,0,1,1.74510774601842,0.26750842606816,2.82071806926034,0.0306042805325808,0.942773977707908,-4.57470634854001
"36","17692",97,91,60,64,46,39,0.444565623125517,5.18981549075209,2.57521049339725,0.0423597450774085,0.942773977707908,-4.44364126712263
"37","17745",1,1,1,3,3,2,-1.35700783302212,0.322393030276987,-2.5073025434221,0.0464028362978694,0.942773977707908,-4.57725065542665
"38","17755",100,87,47,66,36,32,0.50752620651437,5.03040432654129,2.45600098852351,0.049727207129075,0.942773977707908,-4.45883564399485
"39","17868",3,4,2,2,0,0,1.69607962186249,-0.0226718577049125,2.62109821121319,0.0398406562059098,0.942773977707908,-4.57763336857893
"40","179",8,5,2,2,0,1,1.70504843362415,0.503090981813234,2.49247973751153,0.0473385403183312,0.942773977707908,-4.57665998215764
"41","17901",3,7,2,1,1,0,1.69000543041852,0.241488559081947,2.53141044444513,0.0449225596315688,0.942773977707908,-4.57740538794338
"42","17913",1,1,1,3,3,2,-1.35700783302212,0.322393030276987,-2.5073025434221,0.0464028362978694,0.942773977707908,-4.57725065542665
"43","18422",63,69,31,83,50,50,-0.474111301315065,5.00464428024485,-2.49439417423491,0.0472165759093208,0.942773977707908,-4.45326113610671
"44","1850",21,22,17,30,27,25,-0.726748229144905,3.77912600025528,-2.68482080793829,0.0366039835422652,0.942773977707908,-4.49689636853311
"45","18588",4,6,2,1,0,1,1.74510774601842,0.26750842606816,2.82071806926034,0.0306042805325808,0.942773977707908,-4.57470634854001
"46","18593",24,21,13,10,10,6,0.844631433786465,2.92062823419588,2.68454810778473,0.036617220584572,0.942773977707908,-4.53303842861307
"47","18604",6,3,2,1,0,0,2.1389315007495,-0.0570803372828169,3.47157893659468,0.013459642349015,0.942773977707908,-4.57115773414271
"48","18809",2,1,0,4,2,2,-1.56524057582309,0.160584087886907,-2.58789999024551,0.0416466125695956,0.942773977707908,-4.57741416403691
"49","19346",5,6,1,2,0,0,1.92768291475385,0.0515991121471319,2.56193335652378,0.0431198115651554,0.942773977707908,-4.57777743073738
"50","19492",16,18,7,8,3,1,1.56238955034533,1.98055851418682,2.94747865176069,0.0259547634381556,0.942773977707908,-4.55345355519549
"51","19526",2,1,0,3,4,2,-1.67826788658313,0.241488559081947,-2.53587157103541,0.044654164177307,0.942773977707908,-4.57744288040717
"52","19571",2,9,2,13,10,6,-1.5878987175931,1.83037684779959,-2.79644297737158,0.0315932401787304,0.942773977707908,-4.55707346631636
"53","19667",1,1,0,2,3,5,-1.98186831746753,0.166912062920077,-2.6021698816974,0.040859887292065,0.942773977707908,-4.57727101336579
"54","19693",2,2,2,0,0,0,1.99303314877772,-0.631897162473672,3.40014630641091,0.0146840520835455,0.942773977707908,-4.57364432203312
"55","20188",3,2,2,5,7,5,-1.37307049833172,1.25329961420189,-2.58018947012338,0.0420783980609106,0.942773977707908,-4.56820450370012
"56","20297",0,2,0,3,6,3,-2.54215022593311,0.146651732939924,-3.07576733544201,0.0220181445561935,0.942773977707908,-4.57320968462648
"57","20302",7,8,4,4,1,0,1.75553732788513,0.86033311349342,2.62519252623844,0.0396237735940814,0.942773977707908,-4.57282697309043
"58","20310",10,7,4,3,1,1,1.52838955134122,1.11487428063757,3.20221340572599,0.01876660096237,0.942773977707908,-4.56374999675563
"59","20632",4,3,3,2,0,0,1.82471253882233,0.0582326134901278,2.73854339398991,0.0340935314202877,0.942773977707908,-4.57622681712626
"60","20987",16,20,8,11,4,3,1.00902001246746,2.37218059754662,2.47375915185525,0.0485488773528124,0.942773977707908,-4.55324294237937
"61","2145",4,5,3,2,0,0,2.06461837999213,0.166912062920077,3.27065591160351,0.0172287744920568,0.942773977707908,-4.57162234843327
"62","21605",11,7,3,4,1,0,1.81860892715967,0.872587952730415,2.46743864983731,0.0489648572430479,0.942773977707908,-4.5745206490929
"63","21621",12,10,4,6,1,1,1.4490364517159,1.38654934567918,2.53638133330237,0.0446236036387917,0.942773977707908,-4.56806879934363
"64","21982",10,6,8,18,13,10,-1.07029230574413,2.62995183553954,-2.79101592850871,0.0318190076552608,0.942773977707908,-4.53765070390009
"65","22257",78,85,51,54,35,27,0.603090630499086,4.89018294821048,3.23864235608571,0.0179301634669559,0.942773977707908,-4.41341126390777
"66","2263",9,6,2,3,0,0,2.22414815218964,0.386747164837588,2.85251538739961,0.0293590159063595,0.942773977707908,-4.57361041594774
"67","2827",54,51,33,35,23,23,0.470555512639809,4.33708860096229,2.46023701617341,0.0494434156040418,0.942773977707908,-4.48536887952873
"68","2851",82,80,42,59,29,22,0.630780795965634,4.76979611299891,2.59848596552883,0.0410614624011953,0.942773977707908,-4.45923739038734
"69","3403",1,0,0,2,3,3,-2.32786661031122,-0.205927803296732,-3.21010819451188,0.0185817662861617,0.942773977707908,-4.5737228050344
"70","3461",4,3,2,1,0,0,1.94735799267486,-0.145499456732614,3.46303762611057,0.0135999365602858,0.942773977707908,-4.57180331889532
"71","4132",5,6,3,0,0,1,2.51237013575175,0.132503583342172,3.70360676953677,0.0101992559902819,0.942773977707908,-4.56851984235417
"72","4244",23,25,11,9,7,9,0.902392844002217,2.89935908544962,2.75538761683195,0.0333449190983301,0.942773977707908,-4.53176490141979
"73","4996",2,2,5,8,8,6,-1.61995803934431,1.53691432492495,-2.72151185218115,0.0348688309964156,0.942773977707908,-4.56272044160022
"74","5134",5,4,2,1,0,0,2.18551200403014,-0.0368200073026647,3.92396009146329,0.00789779381788457,0.942773977707908,-4.56863318213564
"75","5152",9,6,2,11,10,10,-1.19262510799783,2.13688747809708,-2.65942099265006,0.0378591436947051,0.942773977707908,-4.55320404572481
"76","5575",6,5,3,4,0,0,1.91235538790397,0.396664000129032,2.50364170449594,0.046632096859398,0.942773977707908,-4.5768853206057
"77","5652",21,13,13,29,20,16,-0.770325180796666,3.41057694547722,-2.50768323457552,0.0463790639938454,0.942773977707908,-4.5201275165269
"78","5742",29,42,22,53,32,28,-0.569293959577666,4.27057410598657,-2.51442423361142,0.0459602489418403,0.942773977707908,-4.48252149871504
"79","5988",48,45,31,61,38,45,-0.499362629100062,4.67415263876908,-2.56685012684908,0.0428366695699713,0.942773977707908,-4.46066500043009
"80","620",53,50,40,68,49,63,-0.618110329053194,4.94973910039096,-2.56648018197169,0.0428579047409466,0.942773977707908,-4.44989982967592
"81","6436",26,27,13,16,8,6,0.839246970115004,3.05654951491618,2.76171519274404,0.0330682769299056,0.942773977707908,-4.52653134745565
"82","6915",5,4,4,12,9,5,-1.18828041076904,1.89888828064557,-2.83137722402054,0.0301806108333828,0.942773977707908,-4.55449829157272
"83","7304",3,2,2,0,0,0,2.16717378081426,-0.550992691278631,3.74347618411551,0.00973268537568443,0.942773977707908,-4.57131861077472
"84","7343",2,1,0,6,3,2,-1.92550079441728,0.329907678531743,-3.11862105956359,0.0208519920968364,0.942773977707908,-4.57204964902644
"85","7671",1,1,0,3,2,3,-1.83627188352249,0.0582326134901277,-3.16116730310393,0.0197605844256598,0.942773977707908,-4.57360867525071
"86","770",1,0,0,2,2,2,-2.03729451776269,-0.367736745686812,-3.06792649900378,0.022239109684789,0.942773977707908,-4.57563196996273
"87","8216",2,2,5,7,12,12,-1.98055320407302,1.75678725401098,-2.64436571176146,0.0386247554237403,0.942773977707908,-4.56143599588764
"88","8403",5,5,2,3,0,0,1.8467981798025,0.215163165785907,2.57502253141791,0.0423704053243348,0.942773977707908,-4.57701226709426
"89","8780",27,27,18,13,7,8,1.03760419530893,3.12737441203275,3.91824675419914,0.0079495859178171,0.942773977707908,-4.49803323908918
"90","8963",12,14,6,22,12,11,-0.765011012442023,2.85073014761678,-2.62400181759637,0.0396867173414827,0.942773977707908,-4.5350485390157
"91","9422",1,1,0,3,3,2,-1.83950747102397,0.0582326134901277,-3.19946821055102,0.0188313430890324,0.942773977707908,-4.57335728002205
"92","9449",4,7,2,13,10,7,-1.4658311350604,1.9492786588308,-3.59535525014516,0.0115963522467392,0.942773977707908,-4.54349312691005
"93","9494",4,3,2,11,4,4,-1.19806598112265,1.40090878630413,-2.65439807295524,0.0381127593625909,0.942773977707908,-4.56512510295794
"94","9551",1,3,1,4,4,6,-1.57178901579291,0.87673373083692,-2.55749289270631,0.0433772323580176,0.942773977707908,-4.57257658270649
"95","9679",14,16,3,4,0,2,2.15784919585204,1.24073597889486,2.53932415134617,0.0444476128905571,0.942773977707908,-4.57065994216675
"96","9711",6,6,4,14,12,8,-1.29238686294597,2.2338228673955,-3.68615869722492,0.0104112197302127,0.942773977707908,-4.53418062401245
"97","972",5,3,4,2,0,0,2.02591130146242,0.166912062920077,2.87706439987305,0.0284350212266792,0.942773977707908,-4.57449972951995
"98","9773",20,20,11,28,19,18,-0.633051360162148,3.46820738407417,-2.74040734986569,0.0340098106169345,0.942773977707908,-4.50831298741692
"99","9949",9,8,3,2,2,1,1.4137029239688,1.10239945129055,2.8719183553766,0.0286260786062404,0.942773977707908,-4.56696913672419
